,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
395,2024-07-04 18:45:00,134.1900,134.4140,133.6730,134.0100,92710,1720119599999,12422352.0020,12033,45832,6141575.8330,0
396,2024-07-04 19:00:00,134.0090,134.8050,133.9680,134.6830,87584,1720120499999,11776892.4120,11874,47418,6376301.3270,0
397,2024-07-04 19:15:00,134.6830,135.2860,134.1930,135.0000,121777,1720121399999,16424775.6180,14731,69451,9366826.1500,0
398,2024-07-04 19:30:00,135.0010,135.9000,134.7020,134.7340,168822,1720122299999,22857857.5220,20796,80117,10852610.9260,0
399,2024-07-04 19:45:00,134.7340,134.7660,133.8670,133.9280,156835,1720123199999,21071094.8740,17184,73859,9924594.5830,0
400,2024-07-04 20:00:00,133.9290,134.0630,133.3050,133.6390,179254,1720124099999,23945703.6380,16871,85433,11412485.3770,0
401,2024-07-04 20:15:00,133.6380,133.9770,133.4920,133.5940,87516,1720124999999,11706041.3480,11270,41595,5565100.3050,0
402,2024-07-04 20:30:00,133.5940,134.4820,133.5940,134.4180,75826,1720125899999,10166280.8370,10249,44819,6009591.1010,0
403,2024-07-04 20:45:00,134.4170,135.0330,133.9280,135.0200,179784,1720126799999,24184836.1460,17541,100494,13527302.8180,0
404,2024-07-04 21:00:00,135.0190,135.2340,134.2770,135.2270,122186,1720127699999,16466987.4930,14787,53986,7276955.4800,0
405,2024-07-04 21:15:00,135.2310,135.6000,134.8380,134.9270,94329,1720128599999,12758365.8100,11761,48922,6617089.7520,0
406,2024-07-04 21:30:00,134.9280,134.9710,134.3400,134.4000,61744,1720129499999,8314823.4960,7869,25983,3500252.1930,0
407,2024-07-04 21:45:00,134.4030,134.9680,134.3000,134.8900,39290,1720130399999,5287844.2070,5405,25413,3420868.9620,0
408,2024-07-04 22:00:00,134.8890,135.3060,134.0380,134.2870,124445,1720131299999,16775737.2570,14860,60535,8164816.7230,0
409,2024-07-04 22:15:00,134.2890,134.3530,133.5690,133.6060,98357,1720132199999,13170128.6000,11270,43486,5822756.3030,0
410,2024-07-04 22:30:00,133.6130,133.7870,133.0460,133.2440,120526,1720133099999,16081227.8020,13026,50913,6795106.9840,0
411,2024-07-04 22:45:00,133.2420,133.2920,132.3950,132.3950,135835,1720133999999,18036740.4770,16497,48140,6393412.5840,0
412,2024-07-04 23:00:00,132.3950,132.5010,131.3790,132.0520,283722,1720134899999,37446104.0870,27721,132713,17516355.9040,0
413,2024-07-04 23:15:00,132.0510,132.0510,129.9000,129.9680,572772,1720135799999,74883183.5120,42233,253089,33099164.3430,0
414,2024-07-04 23:30:00,130.0110,130.6480,127.5090,128.3590,982059,1720136699999,126629087.5930,84798,430371,55489982.2050,0
415,2024-07-04 23:45:00,128.3590,129.0960,127.0000,127.7600,550813,1720137599999,70411435.4860,60141,247045,31594417.4260,0
416,2024-07-05 00:00:00,127.7510,128.3880,126.1070,126.1480,891725,1720138499999,113242942.1500,89006,428503,54440441.2360,0
417,2024-07-05 00:15:00,126.1480,127.7850,126.1310,126.4190,496871,1720139399999,63089704.8880,51803,260069,33026505.2890,0
418,2024-07-05 00:30:00,126.4180,127.4040,124.9040,124.9180,971380,1720140299999,122304864.8050,90830,446809,56293313.9170,0
419,2024-07-05 00:45:00,124.9180,129.1250,124.9170,128.5120,802770,1720141199999,102245024.0860,76991,447982,57059096.4640,0
420,2024-07-05 01:00:00,128.5160,129.0000,127.5820,127.5830,303309,1720142099999,38947835.0990,38591,140363,18029668.4360,0
421,2024-07-05 01:15:00,127.5830,128.4840,126.8590,127.4740,360404,1720142999999,45981937.1430,38369,170487,21758077.4550,0
422,2024-07-05 01:30:00,127.4860,128.3990,126.3470,127.3160,359943,1720143899999,45869198.1510,41119,178013,22696221.0640,0
423,2024-07-05 01:45:00,127.3170,128.9240,127.2570,128.5590,271485,1720144799999,34839696.5650,30888,156233,20046825.8710,0
424,2024-07-05 02:00:00,128.5530,128.6160,126.6670,126.7510,328657,1720145699999,41880121.6320,32881,131429,16747240.3770,0
425,2024-07-05 02:15:00,126.7500,126.8910,125.0650,125.8130,422457,1720146599999,53247479.1840,43110,185850,23430054.0660,0
426,2024-07-05 02:30:00,125.8100,127.5720,124.8040,125.6540,658583,1720147499999,82987426.4070,61466,314332,39639237.2880,0
427,2024-07-05 02:45:00,125.6500,126.2470,121.2000,122.8860,1402365,1720148399999,174083081.8800,99786,557628,69335436.9520,0
428,2024-07-05 03:00:00,122.8860,124.3030,120.0690,122.9840,1914830,1720149299999,234981176.0060,163118,933880,114677622.7750,0
429,2024-07-05 03:15:00,122.9810,123.8870,122.9010,123.3710,558811,1720150199999,68916775.9510,53178,290427,35823835.2900,0
430,2024-07-05 03:30:00,123.3690,124.5520,123.0070,124.1920,503277,1720151099999,62259696.2700,47891,281390,34816162.0510,0
431,2024-07-05 03:45:00,124.1930,124.2220,123.1500,123.6210,277039,1720151999999,34247981.2390,31760,126130,15593767.0120,0
432,2024-07-05 04:00:00,123.6160,124.3500,123.0370,123.0800,312803,1720152899999,38669839.2460,32527,149646,18507965.0820,0
433,2024-07-05 04:15:00,123.0810,126.3880,120.9010,125.7450,1622083,1720153799999,200707925.9070,131466,789518,97742995.2310,0
434,2024-07-05 04:30:00,125.7440,126.7680,125.6390,126.4900,676940,1720154699999,85508014.9030,54906,366390,46283504.7910,0
435,2024-07-05 04:45:00,126.4910,126.6130,124.8810,125.4680,423068,1720155599999,53210960.1190,39088,183701,23113615.2930,0
436,2024-07-05 05:00:00,125.4650,127.6880,125.2380,127.5770,505018,1720156499999,63910270.3270,47387,272467,34490204.8510,0
437,2024-07-05 05:15:00,127.5760,127.5760,125.9630,125.9990,292093,1720157399999,37039742.0270,28297,122340,15518435.9010,0
438,2024-07-05 05:30:00,126.0000,126.8370,125.6900,126.4680,218861,1720158299999,27635192.9790,22840,110501,13953391.0120,0
439,2024-07-05 05:45:00,126.4680,127.6400,126.3550,127.2020,260225,1720159199999,33089309.0930,25980,148513,18885482.4820,0
440,2024-07-05 06:00:00,127.2030,127.2040,126.1090,126.1100,198862,1720160099999,25138909.9010,22991,98283,12423083.1550,0
441,2024-07-05 06:15:00,126.1100,126.1260,125.1630,125.2450,263577,1720160999999,33113949.8120,26622,116751,14667567.1270,0
442,2024-07-05 06:30:00,125.2450,126.2000,124.3000,125.9860,448236,1720161899999,56076344.7250,39473,218388,27334383.0060,0
443,2024-07-05 06:45:00,125.9850,126.6560,124.8510,124.9990,229671,1720162799999,28908857.1880,26083,98583,12416263.3810,0
444,2024-07-05 07:00:00,125.0000,125.7660,124.1310,125.4990,267568,1720163699999,33391614.2530,29710,127497,15914791.8310,0
445,2024-07-05 07:15:00,125.4990,126.1200,125.3770,125.7310,182934,1720164599999,23006601.2430,19479,100341,12622256.9100,0
446,2024-07-05 07:30:00,125.7310,125.7310,125.0000,125.5720,160476,1720165499999,20112110.7280,19208,82741,10370447.4810,0
447,2024-07-05 07:45:00,125.5710,127.0300,125.1410,126.6540,308526,1720166399999,38937728.5060,32330,174938,22077571.5560,0
448,2024-07-05 08:00:00,126.6580,127.1330,125.6620,126.2080,229427,1720167299999,28952656.1770,25257,100138,12641775.1790,0
449,2024-07-05 08:15:00,126.2080,126.2850,125.0140,125.2710,164754,1720168199999,20662207.9380,21216,74228,9307863.5030,0
450,2024-07-05 08:30:00,125.2710,125.3240,123.1450,123.6200,451115,1720169099999,56045066.4800,41837,175057,21743190.9100,0
451,2024-07-05 08:45:00,123.6190,123.6210,122.5720,122.7790,427031,1720169999999,52567587.9570,40001,199170,24523430.9580,0
452,2024-07-05 09:00:00,122.7840,123.4040,122.0320,123.3940,476870,1720170899999,58466933.4520,47061,236946,29061362.6630,0
453,2024-07-05 09:15:00,123.3930,125.2020,123.3350,125.1170,425746,1720171799999,52877117.2750,44740,241230,29971438.0950,0
454,2024-07-05 09:30:00,125.1150,125.5000,124.5900,125.4690,289420,1720172699999,36162191.5120,28729,141155,17638893.1920,0
455,2024-07-05 09:45:00,125.4670,126.5000,125.3730,126.1400,380995,1720173599999,47971146.0430,36998,192645,24252973.5020,0
456,2024-07-05 10:00:00,126.1370,129.0270,125.6550,128.5050,601398,1720174499999,76457632.5510,54046,345457,43934655.2570,0
457,2024-07-05 10:15:00,128.5060,129.4960,127.5270,128.5680,807232,1720175399999,103667808.2270,62365,413316,53086588.2880,0
458,2024-07-05 10:30:00,128.5670,129.4860,128.3240,129.4010,396955,1720176299999,51167500.9910,37436,219036,28235785.2040,0
459,2024-07-05 10:45:00,129.4000,129.6240,128.0190,128.5260,257653,1720177199999,33171371.0340,27856,119041,15323075.3300,0
460,2024-07-05 11:00:00,128.5250,129.6740,128.3260,129.5380,282819,1720178099999,36497101.4360,31754,149022,19231544.1100,0
461,2024-07-05 11:15:00,129.5340,129.9900,128.6590,129.7740,378465,1720178999999,48957009.0690,38976,194025,25109140.0480,0
462,2024-07-05 11:30:00,129.7750,130.5440,129.0000,130.4710,336613,1720179899999,43703156.7530,36265,193944,25187594.5760,0
463,2024-07-05 11:45:00,130.4710,130.7440,129.3000,130.0090,472704,1720180799999,61482038.6230,43356,214935,27957848.9120,0
464,2024-07-05 12:00:00,130.0100,130.1720,129.0630,130.1670,266714,1720181699999,34557005.1480,28077,138831,17990860.2480,0
465,2024-07-05 12:15:00,130.1670,131.4000,129.7250,131.3300,417117,1720182599999,54539133.2600,42135,231782,30308307.5500,0
466,2024-07-05 12:30:00,131.3260,132.9050,129.2440,130.2160,1240083,1720183499999,162455064.3340,108418,616821,80834491.7940,0
467,2024-07-05 12:45:00,130.2150,130.3960,128.6130,128.7320,353854,1720184399999,45775928.0300,35427,150688,19500102.6400,0
468,2024-07-05 13:00:00,128.7320,130.7850,128.2770,130.3720,447122,1720185299999,57863339.5060,43480,236339,30601619.6630,0
469,2024-07-05 13:15:00,130.3570,131.8000,130.1260,131.7640,339961,1720186199999,44514719.1280,36737,187402,24543260.7250,0
470,2024-07-05 13:30:00,131.7600,133.4670,131.1700,132.7090,564629,1720187099999,74832181.3610,60411,299847,39745615.2910,0
471,2024-07-05 13:45:00,132.7100,133.4250,132.2000,133.0790,370159,1720187999999,49138005.9600,40120,191166,25381630.8050,0
472,2024-07-05 14:00:00,133.0790,133.2500,131.2750,131.9400,412625,1720188899999,54594511.8270,42409,179515,23746014.3950,0
473,2024-07-05 14:15:00,131.9460,132.0500,130.6850,130.9470,280524,1720189799999,36848624.6860,28768,116658,15331159.2630,0
474,2024-07-05 14:30:00,130.9480,132.8000,130.9170,132.7500,334985,1720190699999,44210731.0820,32335,196992,25993210.0430,0
475,2024-07-05 14:45:00,132.7500,133.6880,132.3680,132.5790,323351,1720191599999,42991476.4900,35409,158002,21012838.2980,0
476,2024-07-05 15:00:00,132.5780,134.2290,131.9810,133.2120,604590,1720192499999,80537216.2060,62119,291900,38893375.1880,0
477,2024-07-05 15:15:00,133.2120,133.7250,132.5640,133.6290,286334,1720193399999,38101338.0490,31768,145224,19328056.2870,0
478,2024-07-05 15:30:00,133.6310,134.6360,133.1880,134.2600,370771,1720194299999,49647644.0410,41681,192724,25809731.7630,0
479,2024-07-05 15:45:00,134.2600,134.8750,133.7840,134.7990,317164,1720195199999,42592706.8360,35235,170825,22942976.4000,0
480,2024-07-05 16:00:00,134.7990,134.8570,133.8360,134.7730,398191,1720196099999,53512552.9850,35754,204355,27463495.4960,0
481,2024-07-05 16:15:00,134.7780,136.3880,134.1540,135.5340,549508,1720196999999,74403639.0240,55232,303081,41050301.6900,0
482,2024-07-05 16:30:00,135.5350,136.1200,134.9560,135.3500,417334,1720197899999,56525038.1880,43359,207052,28045171.6230,0
483,2024-07-05 16:45:00,135.3570,135.8810,134.0440,134.5040,360896,1720198799999,48662980.4010,38366,163586,22063585.5460,0
484,2024-07-05 17:00:00,134.5040,134.5610,133.5910,134.3270,328497,1720199699999,44040589.3110,30445,174439,23385665.6920,0
485,2024-07-05 17:15:00,134.3280,135.4210,134.3280,134.8420,228819,1720200599999,30869626.3220,27284,121127,16340531.4050,0
486,2024-07-05 17:30:00,134.8430,135.4390,134.0640,134.1700,212898,1720201499999,28651423.0660,25624,95797,12893219.1410,0
487,2024-07-05 17:45:00,134.1580,135.2000,134.1070,134.8700,143855,1720202399999,19377656.0610,17870,74389,10018225.5310,0
488,2024-07-05 18:00:00,134.8750,135.4260,133.9840,134.1700,290670,1720203299999,39122936.4360,28571,128486,17296466.2440,0
489,2024-07-05 18:15:00,134.1710,135.4330,134.0370,134.8160,334061,1720204199999,44980431.3710,32159,165796,22320274.1350,0
490,2024-07-05 18:30:00,134.8210,135.4640,134.4970,134.7730,161109,1720205099999,21741181.5550,19618,83103,11215351.7980,0
491,2024-07-05 18:45:00,134.7800,135.9670,134.7800,135.6630,241254,1720205999999,32693564.0500,24099,130800,17725848.7920,0
492,2024-07-05 19:00:00,135.6630,135.7080,134.7950,134.9450,163907,1720206899999,22156159.5330,18879,69246,9360018.3970,0
493,2024-07-05 19:15:00,134.9290,135.8700,134.6730,135.6600,96391,1720207799999,13037730.1660,13994,49338,6672116.8860,0
494,2024-07-05 19:30:00,135.6590,135.7880,134.9450,135.1740,102816,1720208699999,13905042.2730,13648,54484,7368491.3120,0
495,2024-07-05 19:45:00,135.1810,135.2480,134.4010,134.9150,108338,1720209599999,14608464.3760,14208,54255,7316701.5880,0
496,2024-07-05 20:00:00,134.9160,134.9940,134.3000,134.5500,90118,1720210499999,12133948.4340,12757,43657,5877952.4100,0
497,2024-07-05 20:15:00,134.5500,134.7130,134.3020,134.5430,79775,1720211399999,10723735.8790,10923,40776,5481566.4400,0
498,2024-07-05 20:30:00,134.5430,134.7190,134.1630,134.2900,82798,1720212299999,11127501.2650,11047,43778,5883654.7540,0
499,2024-07-05 20:45:00,134.2890,135.4420,134.2890,135.2960,144515,1720213199999,19512122.0250,16817,87081,11756532.7330,0
500,2024-07-05 21:00:00,135.2960,135.6270,135.0520,135.5700,103271,1720214099999,13979571.2620,13555,53794,7282731.8450,0
501,2024-07-05 21:15:00,135.5710,135.6280,134.4390,134.5490,118813,1720214999999,16012092.3590,14426,61119,8235534.0150,0
502,2024-07-05 21:30:00,134.5490,135.7400,134.5490,135.2770,113921,1720215899999,15424497.4310,15170,55079,7455239.0660,0
503,2024-07-05 21:45:00,135.2770,135.6350,134.5850,134.6440,68196,1720216799999,9212070.0110,10157,36156,4885126.9490,0
504,2024-07-05 22:00:00,134.6440,134.8430,134.2030,134.5000,88540,1720217699999,11905994.2230,12580,50969,6853748.0460,0
505,2024-07-05 22:15:00,134.5060,135.3190,134.5060,135.0070,114883,1720218599999,15505682.3450,15020,58989,7960237.7550,0
506,2024-07-05 22:30:00,135.0070,135.1700,134.6670,134.7240,86381,1720219499999,11656791.9390,11531,43895,5923403.5110,0
507,2024-07-05 22:45:00,134.7250,134.9320,133.8100,134.1770,140900,1720220399999,18916132.6940,15224,57478,7717920.8740,0
508,2024-07-05 23:00:00,134.1770,134.9220,134.1090,134.8920,104558,1720221299999,14062408.8500,13216,58387,7851992.0320,0
509,2024-07-05 23:15:00,134.8930,134.9210,134.0830,134.5810,85800,1720222199999,11537400.8480,12039,45650,6137563.3600,0
510,2024-07-05 23:30:00,134.5840,134.9110,134.1800,134.7570,103259,1720223099999,13893390.4910,13014,55341,7445987.9030,0
511,2024-07-05 23:45:00,134.7590,134.9160,134.1500,134.2300,87913,1720223999999,11811434.0310,11664,46134,6197396.0880,0
512,2024-07-06 00:00:00,134.2150,134.3120,133.4100,134.2150,203430,1720224899999,27216713.1320,21796,94240,12608786.5160,0
513,2024-07-06 00:15:00,134.2150,135.2720,134.0360,135.1690,155987,1720225799999,21022836.8420,22117,76638,10328851.1180,0
514,2024-07-06 00:30:00,135.1730,137.7850,135.0570,137.1490,519744,1720226699999,71111750.9150,57665,293568,40154925.2210,0
515,2024-07-06 00:45:00,137.1540,137.2610,134.8900,134.9820,325539,1720227599999,44205085.2490,36270,143011,19419081.4310,0
516,2024-07-06 01:00:00,134.9530,135.2340,134.2040,134.6600,182592,1720228499999,24574967.4140,24531,94986,12784409.3280,0
517,2024-07-06 01:15:00,134.6380,134.9190,134.0220,134.6870,113887,1720229399999,15306018.2290,15279,52203,7017284.6550,0
518,2024-07-06 01:30:00,134.6810,134.6960,133.8810,134.1260,112657,1720230299999,15112452.7900,14172,51107,6856427.7560,0
519,2024-07-06 01:45:00,134.1250,134.2420,133.2360,133.4590,157198,1720231199999,21001593.8380,17146,67267,8988152.2140,0
520,2024-07-06 02:00:00,133.4600,133.7760,132.5000,132.6110,263264,1720232099999,35013050.2600,29655,116650,15513555.9670,0
521,2024-07-06 02:15:00,132.6110,133.0620,132.2610,132.9590,135949,1720232999999,18045257.1240,15476,67308,8936121.2300,0
522,2024-07-06 02:30:00,132.9590,133.9960,132.8620,133.5540,145221,1720233899999,19381289.0620,16343,80217,10705130.9470,0
523,2024-07-06 02:45:00,133.5520,133.9670,133.3490,133.5870,89841,1720234799999,12008215.1040,10824,48310,6458033.6880,0
524,2024-07-06 03:00:00,133.5860,134.3290,133.4580,134.0150,110532,1720235699999,14810097.2400,13616,52754,7067316.4500,0
525,2024-07-06 03:15:00,134.0150,134.8430,133.6870,134.6610,127330,1720236599999,17115689.4890,15547,68239,9175762.3070,0
526,2024-07-06 03:30:00,134.6580,134.8020,133.8650,134.7360,109169,1720237499999,14658183.3500,12671,49114,6596061.1890,0
527,2024-07-06 03:45:00,134.7390,134.8990,134.3570,134.3870,82115,1720238399999,11050892.2500,10274,32747,4407628.3780,0
528,2024-07-06 04:00:00,134.3870,134.7330,134.1560,134.6310,125200,1720239299999,16833563.9230,13049,67262,9043536.7230,0
529,2024-07-06 04:15:00,134.6320,134.8410,134.2290,134.6630,81827,1720240199999,11011355.5040,10016,42902,5773403.4130,0
530,2024-07-06 04:30:00,134.6630,134.6840,133.6350,133.9810,119464,1720241099999,16012418.3410,13907,51687,6926678.2930,0
531,2024-07-06 04:45:00,133.9800,134.3900,133.5260,133.5610,110417,1720241999999,14786604.6220,11737,48685,6521145.5760,0
532,2024-07-06 05:00:00,133.5610,134.1520,133.5180,133.9020,107197,1720242899999,14345466.4020,12735,59594,7974874.6530,0
533,2024-07-06 05:15:00,133.8960,134.6520,133.7440,134.3860,104319,1720243799999,14014518.6020,10989,51081,6861126.3460,0
534,2024-07-06 05:30:00,134.3850,134.8620,134.2100,134.5220,75730,1720244699999,10195554.1610,8965,34912,4701017.5620,0
535,2024-07-06 05:45:00,134.5220,134.8280,134.1960,134.3790,70933,1720245599999,9544662.4020,7369,30438,4095967.0870,0
536,2024-07-06 06:00:00,134.3780,135.4680,134.2730,135.3910,129171,1720246499999,17436444.3410,12739,74721,10086132.9840,0
537,2024-07-06 06:15:00,135.3910,136.2250,135.3000,136.0490,229065,1720247399999,31095178.3360,19605,117314,15927515.1810,0
538,2024-07-06 06:30:00,136.0300,136.7320,135.8660,136.5950,172279,1720248299999,23491757.9720,18328,83097,11332200.3640,0
539,2024-07-06 06:45:00,136.5960,136.6110,135.7130,135.8060,151785,1720249199999,20645293.7980,15181,69992,9518675.2250,0
540,2024-07-06 07:00:00,135.8090,137.1860,135.4540,137.0380,221761,1720250099999,30295542.8720,24249,111486,15234102.0060,0
541,2024-07-06 07:15:00,137.0360,137.2920,136.6420,136.6890,118645,1720250999999,16251070.4530,14852,56416,7728025.5750,0
542,2024-07-06 07:30:00,136.6900,137.2000,136.3940,137.0980,122343,1720251899999,16737488.7820,13947,61581,8426738.5260,0
543,2024-07-06 07:45:00,137.1000,137.1800,136.6160,136.8360,95488,1720252799999,13070908.6810,10556,43863,6003794.4480,0
544,2024-07-06 08:00:00,136.8370,136.9280,136.3410,136.5030,83888,1720253699999,11460738.6090,11401,35830,4895655.2670,0
545,2024-07-06 08:15:00,136.5030,137.5840,136.4530,137.4410,151293,1720254599999,20765869.5790,14647,90664,12443659.9200,0
546,2024-07-06 08:30:00,137.4410,138.0450,137.0790,137.1690,138860,1720255499999,19098963.3030,16006,75564,10396308.7770,0
547,2024-07-06 08:45:00,137.1620,137.2300,136.5670,137.0380,116760,1720256399999,15982114.2940,13436,54217,7420812.8110,0
548,2024-07-06 09:00:00,137.0380,137.3570,136.6840,137.2000,98002,1720257299999,13430402.3050,12488,51012,6991684.7310,0
549,2024-07-06 09:15:00,137.2000,137.8580,137.1210,137.6470,138011,1720258199999,18974581.8740,15359,69515,9559191.1930,0
550,2024-07-06 09:30:00,137.6450,138.3740,137.5220,138.3000,179288,1720259099999,24720636.9810,19022,94416,13024542.9210,0
551,2024-07-06 09:45:00,138.3010,140.0000,138.0530,139.8370,466487,1720259999999,64901892.7050,42264,256606,35703608.4670,0
552,2024-07-06 10:00:00,139.8370,140.5640,139.3000,140.2920,420617,1720260899999,58888012.5710,41802,217574,30466600.4070,0
553,2024-07-06 10:15:00,140.2920,140.2920,139.6050,139.6270,197577,1720261799999,27636433.2770,21060,91409,12784838.3380,0
554,2024-07-06 10:30:00,139.6280,139.9000,139.3550,139.3960,117966,1720262699999,16462171.0070,13494,49937,6969673.1540,0
555,2024-07-06 10:45:00,139.3960,139.9740,139.3290,139.6420,92320,1720263599999,12885380.3210,11243,52337,7305988.5340,0
556,2024-07-06 11:00:00,139.6470,139.8080,138.9020,139.0280,141885,1720264499999,19755561.9510,14905,57709,8037173.6130,0
557,2024-07-06 11:15:00,139.0280,139.3760,138.7610,138.9480,132133,1720265399999,18372197.3390,14599,62651,8713496.3380,0
558,2024-07-06 11:30:00,138.9440,139.4120,138.5020,138.5340,127866,1720266299999,17773934.2960,13934,53887,7495291.9400,0
559,2024-07-06 11:45:00,138.5350,138.9240,138.4170,138.6540,104827,1720267199999,14536210.0470,11721,54084,7500054.3550,0
560,2024-07-06 12:00:00,138.6540,139.1130,138.5960,138.8200,79456,1720268099999,11033134.3040,10643,44173,6133784.8420,0
561,2024-07-06 12:15:00,138.8210,139.0360,138.3550,138.4560,76927,1720268999999,10667843.8120,9551,33481,4643381.4900,0
562,2024-07-06 12:30:00,138.4530,138.7000,138.0640,138.2700,112072,1720269899999,15504648.8840,12384,47094,6515105.5370,0
563,2024-07-06 12:45:00,138.2700,138.7680,137.6790,138.7000,243708,1720270799999,33669790.2340,22912,118443,16370897.0930,0
564,2024-07-06 13:00:00,138.7000,138.8800,138.2110,138.4990,109017,1720271699999,15100991.8550,12946,55644,7707155.7910,0
565,2024-07-06 13:15:00,138.5000,139.2740,138.1160,138.9780,140826,1720272599999,19545864.1630,15848,74504,10340528.9440,0
566,2024-07-06 13:30:00,138.9780,139.3740,138.7430,139.2670,108223,1720273499999,15058549.5210,13365,56413,7850287.7210,0
567,2024-07-06 13:45:00,139.2670,140.4820,139.1730,139.2820,259119,1720274399999,36217298.6360,29727,136320,19055431.7420,0
568,2024-07-06 14:00:00,139.2830,139.9970,138.0650,138.1640,208268,1720275299999,28911940.5980,24479,96777,13436406.2840,0
569,2024-07-06 14:15:00,138.1640,138.9030,138.1640,138.4100,148466,1720276199999,20563294.5060,15472,73836,10226376.9140,0
570,2024-07-06 14:30:00,138.4110,139.7000,138.3630,139.4170,152990,1720277099999,21283751.7990,18289,85125,11841680.1640,0
571,2024-07-06 14:45:00,139.4180,140.1000,139.2120,139.7300,146603,1720277999999,20484034.3070,17082,86442,12078542.1690,0
572,2024-07-06 15:00:00,139.7320,140.0070,139.1570,139.4210,112901,1720278899999,15758782.6160,14932,50876,7102750.5830,0
573,2024-07-06 15:15:00,139.4070,140.4600,139.3470,140.3230,147818,1720279799999,20681723.3800,17760,88150,12335403.0300,0
574,2024-07-06 15:30:00,140.3230,141.3900,140.3220,141.3430,342087,1720280699999,48204062.4370,35688,195449,27546712.8940,0
575,2024-07-06 15:45:00,141.3300,142.1090,141.1210,141.7950,378722,1720281599999,53646680.0580,39573,191191,27087384.6050,0
576,2024-07-06 16:00:00,141.7950,141.8930,140.6310,141.2460,231234,1720282499999,32651413.1800,23890,107500,15177708.8590,0
577,2024-07-06 16:15:00,141.2540,143.1860,141.2540,142.8300,431233,1720283399999,61455600.1170,41552,244048,34781304.9510,0
578,2024-07-06 16:30:00,142.8280,143.3880,142.1790,143.2710,283942,1720284299999,40532760.1560,30647,142370,20330830.7420,0
579,2024-07-06 16:45:00,143.2710,143.4490,142.0000,142.4240,295074,1720285199999,42108394.5930,32365,136767,19517204.1750,0
580,2024-07-06 17:00:00,142.4270,142.7290,141.7230,141.9060,183194,1720286099999,26047083.5090,20645,84188,11973780.8480,0
581,2024-07-06 17:15:00,141.8940,142.9390,141.8790,142.2010,157365,1720286999999,22416347.1250,18847,81583,11622460.7230,0
582,2024-07-06 17:30:00,142.2010,142.8100,142.1400,142.4120,94483,1720287899999,13467393.2350,12048,55916,7970100.8260,0
583,2024-07-06 17:45:00,142.4110,142.4560,141.8420,142.3550,125057,1720288799999,17775971.2250,13360,57360,8152954.5500,0
584,2024-07-06 18:00:00,142.3560,142.5970,141.8220,141.9830,103843,1720289699999,14762648.7690,13146,45298,6439074.1050,0
585,2024-07-06 18:15:00,141.9840,142.2810,141.5800,142.1040,81351,1720290599999,11548610.2540,10350,35499,5040132.9730,0
586,2024-07-06 18:30:00,142.1070,142.1650,141.7080,142.0470,100378,1720291499999,14245667.5760,11498,41285,5859631.1380,0
587,2024-07-06 18:45:00,142.0470,142.4950,141.9060,142.3770,84939,1720292399999,12085205.9340,9743,37795,5377435.5870,0
588,2024-07-06 19:00:00,142.3760,142.4630,141.9390,142.2090,67240,1720293299999,9562354.7420,9024,32676,4647324.4800,0
589,2024-07-06 19:15:00,142.2090,142.6920,142.1560,142.3700,68572,1720294199999,9770985.9160,8394,37241,5307340.3870,0
590,2024-07-06 19:30:00,142.3710,142.6620,142.1060,142.4570,53183,1720295099999,7572499.0840,7105,24869,3541734.3710,0
591,2024-07-06 19:45:00,142.4570,142.9900,142.4130,142.7400,95901,1720295999999,13692361.2760,9955,53203,7596774.1270,0
592,2024-07-06 20:00:00,142.7400,143.8340,142.7400,143.4170,146867,1720296899999,21056961.9880,15470,88098,12631224.0650,0
593,2024-07-06 20:15:00,143.4170,143.6400,143.1200,143.2280,81937,1720297799999,11747801.6870,10080,40000,5735291.9150,0
594,2024-07-06 20:30:00,143.2260,143.4780,142.4360,142.4700,97922,1720298699999,14003244.9680,12793,44946,6428827.0100,0
595,2024-07-06 20:45:00,142.4800,142.6410,142.0900,142.4470,127553,1720299599999,18156302.9110,13463,62832,8944761.4030,0
596,2024-07-06 21:00:00,142.4420,144.5000,142.4360,143.3880,433733,1720300499999,62305104.8770,33731,243529,34981529.8410,0
597,2024-07-06 21:15:00,143.3890,143.9480,143.0180,143.7610,130669,1720301399999,18757489.0350,13359,52677,7561050.2860,0
598,2024-07-06 21:30:00,143.7600,143.8200,143.1000,143.1670,82095,1720302299999,11769417.8080,8985,37621,5393548.2890,0
599,2024-07-06 21:45:00,143.1660,143.4990,142.9020,142.9350,67415,1720303199999,9649011.0230,7265,34258,4904228.5890,0
600,2024-07-06 22:00:00,142.9350,143.4000,142.8450,143.0910,62862,1720304099999,8995986.0360,9854,34202,4894837.0280,0
601,2024-07-06 22:15:00,143.0910,143.9390,143.0620,143.4560,94421,1720304999999,13558624.4200,11585,54642,7844629.6500,0
602,2024-07-06 22:30:00,143.4480,143.9560,143.3710,143.6490,76229,1720305899999,10954490.3050,9647,38961,5599008.7280,0
603,2024-07-06 22:45:00,143.6400,143.9640,143.4800,143.8190,56766,1720306799999,8160317.5130,8240,30232,4346369.8770,0
604,2024-07-06 23:00:00,143.8200,143.9390,143.3420,143.6250,67631,1720307699999,9710640.3860,8818,33785,4850760.3910,0
605,2024-07-06 23:15:00,143.6240,144.0280,143.4490,143.6050,94565,1720308599999,13592866.0300,11696,51615,7419507.2610,0
