,timestamp,sumOpenInterest,sumOpenInterestValue
8929,2024-08-20 10:15:00,4277878.00000000,624989420.04400000
8930,2024-08-20 10:20:00,4286322.00000000,626343088.57200000
8931,2024-08-20 10:25:00,4288246.00000000,627766920.21972850
8932,2024-08-20 10:30:00,4289708.00000000,628086176.23600000
8933,2024-08-20 10:35:00,4289956.00000000,627676332.22800000
8934,2024-08-20 10:40:00,4289031.00000000,627516494.40128270
8935,2024-08-20 10:45:00,4287815.00000000,628029553.39133170
8936,2024-08-20 10:50:00,4289103.00000000,627377319.95927620
8937,2024-08-20 10:55:00,4288840.00000000,626719611.52000000
8938,2024-08-20 11:00:00,4292296.00000000,627194486.38088080
8939,2024-08-20 11:05:00,4293709.00000000,627834717.39800000
8940,2024-08-20 11:10:00,4306347.00000000,628116273.14155710
8941,2024-08-20 11:15:00,4306654.00000000,628215925.63400000
8942,2024-08-20 11:20:00,4310657.00000000,629498173.68100000
8943,2024-08-20 11:25:00,4305392.00000000,628088192.37723100
8944,2024-08-20 11:30:00,4306675.00000000,629377484.50000000
8945,2024-08-20 11:35:00,4306848.00000000,629650715.01722200
8946,2024-08-20 11:40:00,4341213.00000000,632075442.15484420
8947,2024-08-20 11:45:00,4332843.00000000,629245790.36100000
8948,2024-08-20 11:50:00,4335529.00000000,629345389.64000000
8949,2024-08-20 11:55:00,4329587.00000000,628354901.65771000
8950,2024-08-20 12:00:00,4332184.00000000,629604965.08800000
8951,2024-08-20 12:05:00,4328711.00000000,630840221.26495490
8952,2024-08-20 12:10:00,4329070.00000000,631224927.74468520
8953,2024-08-20 12:15:00,4329234.00000000,632059505.53200000
8954,2024-08-20 12:20:00,4335465.00000000,631970136.30644700
8955,2024-08-20 12:25:00,4332759.00000000,631864546.15406760
8956,2024-08-20 12:30:00,4334816.00000000,632111538.75200000
8957,2024-08-20 12:35:00,4335306.00000000,632249539.47622040
8958,2024-08-20 12:40:00,4338302.00000000,632524431.60000000
8959,2024-08-20 12:45:00,4334193.00000000,632306616.10442960
8960,2024-08-20 12:50:00,4334942.00000000,632359664.25000000
8961,2024-08-20 12:55:00,4337857.00000000,632724159.87700000
8962,2024-08-20 13:00:00,4340346.00000000,633048144.79200000
8963,2024-08-20 13:05:00,4336718.00000000,630909172.83339760
8964,2024-08-20 13:10:00,4343712.00000000,631102260.19200000
8965,2024-08-20 13:15:00,4342486.00000000,630447745.29843120
8966,2024-08-20 13:20:00,4339285.00000000,629552146.37000000
8967,2024-08-20 13:25:00,4338050.00000000,631186275.00000000
8968,2024-08-20 13:30:00,4335251.00000000,630861390.26900000
8969,2024-08-20 13:35:00,4328794.00000000,628822005.61718510
8970,2024-08-20 13:40:00,4334254.00000000,629084282.75376280
8971,2024-08-20 13:45:00,4329450.00000000,630610369.20000000
8972,2024-08-20 13:50:00,4330729.00000000,631437611.11600000
8973,2024-08-20 13:55:00,4331323.00000000,631714219.58195730
8974,2024-08-20 14:00:00,4334025.00000000,632776318.05000000
8975,2024-08-20 14:05:00,4340346.00000000,632584419.40413510
8976,2024-08-20 14:10:00,4345441.00000000,631653170.61568770
8977,2024-08-20 14:15:00,4373632.00000000,632895165.82400000
8978,2024-08-20 14:20:00,4352612.00000000,626746552.00146000
8979,2024-08-20 14:25:00,4329239.00000000,622272288.33255570
8980,2024-08-20 14:30:00,4324370.00000000,621377374.04000000
8981,2024-08-20 14:35:00,4334407.00000000,621714336.85900000
8982,2024-08-20 14:40:00,4352982.00000000,622881253.32600000
8983,2024-08-20 14:45:00,4354002.00000000,623177597.02606070
8984,2024-08-20 14:50:00,4372658.00000000,625415082.93080370
8985,2024-08-20 14:55:00,4385842.00000000,626004386.18600000
8986,2024-08-20 15:00:00,4393551.00000000,625960355.87114420
8987,2024-08-20 15:05:00,4441004.00000000,629461445.29918000
8988,2024-08-20 15:10:00,4450139.00000000,630332883.36012800
8989,2024-08-20 15:15:00,4484648.00000000,636253758.19802210
8990,2024-08-20 15:20:00,4499176.00000000,641258556.92800000
8991,2024-08-20 15:25:00,4512916.00000000,642779144.43714500
8992,2024-08-20 15:30:00,4529927.00000000,642774863.63064830
8993,2024-08-20 15:35:00,4534373.00000000,644447762.62500000
8994,2024-08-20 15:40:00,4539486.00000000,646055354.43730010
8995,2024-08-20 15:45:00,4543781.00000000,645921188.05500000
8996,2024-08-20 15:50:00,4533504.00000000,643988776.70400000
8997,2024-08-20 15:55:00,4538448.00000000,644638954.17963890
8998,2024-08-20 16:00:00,4541020.00000000,645196427.89755340
8999,2024-08-20 16:05:00,4526126.00000000,644660652.30600000
9000,2024-08-20 16:10:00,4540989.00000000,644625175.47300000
9001,2024-08-20 16:15:00,4545724.00000000,647122174.12855320
9002,2024-08-20 16:20:00,4551109.00000000,645986425.82635450
9003,2024-08-20 16:25:00,4556425.00000000,647139929.90000000
9004,2024-08-20 16:30:00,4560517.00000000,648738103.76700000
9005,2024-08-20 16:35:00,4564293.00000000,649571922.58800000
9006,2024-08-20 16:40:00,4567695.00000000,650702571.83916440
9007,2024-08-20 16:45:00,4572962.00000000,652058651.58000000
9008,2024-08-20 16:50:00,4569598.00000000,650336048.16400000
9009,2024-08-20 16:55:00,4570891.00000000,650622083.69415380
9010,2024-08-20 17:00:00,4568263.00000000,651107449.97290040
9011,2024-08-20 17:05:00,4566165.00000000,651509554.53000000
9012,2024-08-20 17:10:00,4565917.00000000,652254941.20100000
9013,2024-08-20 17:15:00,4562207.00000000,651592652.56800000
9014,2024-08-20 17:20:00,4555982.00000000,650627505.62689140
9015,2024-08-20 17:25:00,4549055.00000000,649687178.45383940
9016,2024-08-20 17:30:00,4547134.00000000,650131030.78400000
9017,2024-08-20 17:35:00,4540993.00000000,648051830.42816200
9018,2024-08-20 17:40:00,4538908.00000000,648460169.23600000
9019,2024-08-20 17:45:00,4536707.00000000,647655158.67116840
9020,2024-08-20 17:50:00,4536356.00000000,648225378.25612560
9021,2024-08-20 17:55:00,4530076.00000000,649010398.29200000
9022,2024-08-20 18:00:00,4511059.00000000,646236268.10400000
9023,2024-08-20 18:05:00,4500506.00000000,644728988.04200000
9024,2024-08-20 18:10:00,4490907.00000000,644595855.05783570
9025,2024-08-20 18:15:00,4497599.00000000,645747274.02400000
9026,2024-08-20 18:20:00,4493980.00000000,646036588.88000000
9027,2024-08-20 18:25:00,4491730.00000000,646225195.10000000
9028,2024-08-20 18:30:00,4489888.00000000,643933600.45047490
9029,2024-08-20 18:35:00,4486801.00000000,642536824.00600000
9030,2024-08-20 18:40:00,4481516.00000000,641435167.16677120
9031,2024-08-20 18:45:00,4477046.00000000,643167951.31400000
9032,2024-08-20 18:50:00,4477463.00000000,642649562.59244940
9033,2024-08-20 18:55:00,4475087.00000000,641886717.47481140
9034,2024-08-20 19:00:00,4469763.00000000,641017651.35600000
9035,2024-08-20 19:05:00,4470135.00000000,641102291.56500000
9036,2024-08-20 19:10:00,4466596.00000000,641313853.68000000
9037,2024-08-20 19:15:00,4467746.00000000,641215373.66600000
9038,2024-08-20 19:20:00,4468797.00000000,640456192.57190120
9039,2024-08-20 19:25:00,4468225.00000000,641297524.90000000
9040,2024-08-20 19:30:00,4471437.00000000,641565849.54409810
9041,2024-08-20 19:35:00,4470497.00000000,642253951.50500000
9042,2024-08-20 19:40:00,4469626.00000000,642495489.93080230
9043,2024-08-20 19:45:00,4459909.00000000,642430667.85963820
9044,2024-08-20 19:50:00,4455303.00000000,642408044.19644610
9045,2024-08-20 19:55:00,4448599.00000000,640763278.95971850
9046,2024-08-20 20:00:00,4444256.00000000,639768428.22400000
9047,2024-08-20 20:05:00,4441266.00000000,639728837.17200000
9048,2024-08-20 20:10:00,4426338.00000000,638921034.10355810
9049,2024-08-20 20:15:00,4407147.00000000,635373896.02956780
9050,2024-08-20 20:20:00,4400956.00000000,634277466.60290660
9051,2024-08-20 20:25:00,4391231.00000000,632587564.16700000
9052,2024-08-20 20:30:00,4393180.00000000,632179086.47989030
9053,2024-08-20 20:35:00,4388655.00000000,631376860.70018730
9054,2024-08-20 20:40:00,4389188.00000000,631263418.86766850
9055,2024-08-20 20:45:00,4389245.00000000,631893267.18000000
9056,2024-08-20 20:50:00,4386530.00000000,630080185.60837800
9057,2024-08-20 20:55:00,4381978.00000000,629050469.81200000
9058,2024-08-20 21:00:00,4377714.00000000,628079383.00800000
9059,2024-08-20 21:05:00,4365461.00000000,625574926.76100000
9060,2024-08-20 21:10:00,4345557.00000000,621033284.48312430
9061,2024-08-20 21:15:00,4336562.00000000,618645261.79600000
9062,2024-08-20 21:20:00,4329795.00000000,618724113.32887630
9063,2024-08-20 21:25:00,4329635.00000000,618620883.81586100
9064,2024-08-20 21:30:00,4326197.00000000,618970635.77500000
9065,2024-08-20 21:35:00,4326680.00000000,619530386.03606520
9066,2024-08-20 21:40:00,4324312.00000000,619289045.83200000
9067,2024-08-20 21:45:00,4323613.00000000,619647697.21946180
9068,2024-08-20 21:50:00,4321972.00000000,618905679.39238630
9069,2024-08-20 21:55:00,4323001.00000000,618737363.11814480
9070,2024-08-20 22:00:00,4328351.00000000,619088371.88100000
9071,2024-08-20 22:05:00,4332500.00000000,619963420.00000000
9072,2024-08-20 22:10:00,4343195.00000000,622453933.02113820
9073,2024-08-20 22:15:00,4350221.00000000,623151777.50752320
9074,2024-08-20 22:20:00,4354928.00000000,624162132.02625040
9075,2024-08-20 22:25:00,4358157.00000000,624423660.48900000
9076,2024-08-20 22:30:00,4360379.00000000,624137899.40843980
9077,2024-08-20 22:35:00,4361569.00000000,624388680.38405930
9078,2024-08-20 22:40:00,4365411.00000000,624476408.96100000
9079,2024-08-20 22:45:00,4367606.00000000,625022145.75188060
9080,2024-08-20 22:50:00,4368179.00000000,625649909.99100000
9081,2024-08-20 22:55:00,4369662.00000000,625141324.36800000
9082,2024-08-20 23:00:00,4372232.00000000,625994316.60000000
9083,2024-08-20 23:05:00,4372293.00000000,625976816.51700000
9084,2024-08-20 23:10:00,4373388.00000000,626098599.46800000
9085,2024-08-20 23:15:00,4373152.00000000,626248485.85600000
9086,2024-08-20 23:20:00,4372017.00000000,625870866.45147480
9087,2024-08-20 23:25:00,4371630.00000000,624089527.17000000
9088,2024-08-20 23:30:00,4368426.00000000,622986961.88070000
9089,2024-08-20 23:35:00,4368400.00000000,622789682.80000000
9090,2024-08-20 23:40:00,4369531.00000000,623020838.57300000
9091,2024-08-20 23:45:00,4368128.00000000,622971513.38613760
9092,2024-08-20 23:50:00,4367562.00000000,622649965.29624150
9093,2024-08-20 23:55:00,4372639.00000000,622394668.90723230
9094,2024-08-21 00:00:00,4370656.00000000,621550989.76000000
9095,2024-08-21 00:05:00,4368154.00000000,622715806.90930400
9096,2024-08-21 00:10:00,4367464.00000000,623569040.06400000
9097,2024-08-21 00:15:00,4369567.00000000,623091515.06600000
9098,2024-08-21 00:20:00,4371483.00000000,623233588.34400000
9099,2024-08-21 00:25:00,4372651.00000000,622927861.46000000
9100,2024-08-21 00:30:00,4373803.00000000,622597735.64100000
9101,2024-08-21 00:35:00,4372975.00000000,621159233.87500000
9102,2024-08-21 00:40:00,4375831.00000000,621403008.64800000
9103,2024-08-21 00:45:00,4378323.00000000,621903494.29352020
9104,2024-08-21 00:50:00,4378383.00000000,623230993.32127000
9105,2024-08-21 00:55:00,4373455.00000000,620892544.31163590
9106,2024-08-21 01:00:00,4353927.00000000,617278000.42500000
9107,2024-08-21 01:05:00,4355316.00000000,617657849.17200000
9108,2024-08-21 01:10:00,4351431.00000000,618582025.23600000
9109,2024-08-21 01:15:00,4348011.00000000,618213507.15445550
9110,2024-08-21 01:20:00,4349851.00000000,618848951.91900000
9111,2024-08-21 01:25:00,4362053.00000000,619646795.37871990
9112,2024-08-21 01:30:00,4353481.00000000,618951807.69400000
9113,2024-08-21 01:35:00,4362144.00000000,619174144.73118630
9114,2024-08-21 01:40:00,4371206.00000000,620705879.65668980
9115,2024-08-21 01:45:00,4372600.00000000,621134671.23878200
9116,2024-08-21 01:50:00,4374728.00000000,620938766.04960380
9117,2024-08-21 01:55:00,4371420.00000000,622955969.90531100
9118,2024-08-21 02:00:00,4370768.00000000,622978839.81599990
9119,2024-08-21 02:05:00,4372112.00000000,623878521.84000000
9120,2024-08-21 02:10:00,4378245.00000000,624223902.63000000
9121,2024-08-21 02:15:00,4378480.00000000,624189893.98548800
9122,2024-08-21 02:20:00,4383513.00000000,624589255.58624600
9123,2024-08-21 02:25:00,4384807.00000000,624962156.90300000
9124,2024-08-21 02:30:00,4381669.00000000,623932138.92400000
9125,2024-08-21 02:35:00,4380669.00000000,625076575.26300240
9126,2024-08-21 02:40:00,4382814.00000000,624835877.91000000
9127,2024-08-21 02:45:00,4381284.00000000,625356971.14466290
9128,2024-08-21 02:50:00,4383240.00000000,626671822.80000000
9129,2024-08-21 02:55:00,4381274.00000000,625773011.83565160
9130,2024-08-21 03:00:00,4384534.00000000,625863087.79090250
9131,2024-08-21 03:05:00,4383923.00000000,625327160.64300000
9132,2024-08-21 03:10:00,4385089.00000000,625563798.67844070
9133,2024-08-21 03:15:00,4383753.00000000,625964858.37600000
9134,2024-08-21 03:20:00,4384215.00000000,625159171.10487060
9135,2024-08-20 02:25:00,4328798.00000000,627511215.67600000
9136,2024-08-20 02:30:00,4319952.00000000,626483758.99200000
9137,2024-08-20 02:35:00,4316559.00000000,626328640.77335330
9138,2024-08-20 02:40:00,4317927.00000000,627070948.57500000
9139,2024-08-20 02:45:00,4327430.00000000,628684702.97000000
9140,2024-08-20 02:50:00,4325230.00000000,628689481.42000000
9141,2024-08-20 02:55:00,4325338.00000000,629062505.98872440
9142,2024-08-20 03:00:00,4317617.00000000,627600171.88600000
9143,2024-08-20 03:05:00,4315509.00000000,626659377.39900000
9144,2024-08-20 03:10:00,4315579.00000000,626881005.54000000
9145,2024-08-20 03:15:00,4315514.00000000,626656873.93909810
9146,2024-08-20 03:20:00,4314295.00000000,626901577.86000000
9147,2024-08-20 03:25:00,4312369.00000000,625556559.50900000
9148,2024-08-20 03:30:00,4309522.00000000,627358665.15000000
9149,2024-08-20 03:35:00,4309614.00000000,627806521.91639400
9150,2024-08-20 03:40:00,4314252.00000000,627812847.93079040
9151,2024-08-20 03:45:00,4312540.00000000,627006695.29033280
9152,2024-08-20 03:50:00,4314769.00000000,626617512.13365820
9153,2024-08-20 03:55:00,4314710.00000000,627134469.08000000
9154,2024-08-20 04:00:00,4315226.00000000,627934426.61600000
9155,2024-08-20 04:05:00,4314806.00000000,628161862.54725000
9156,2024-08-20 04:10:00,4312176.00000000,627831264.72000000
9157,2024-08-20 04:15:00,4307289.00000000,629348236.15423310
9158,2024-08-20 04:20:00,4312557.00000000,630733024.03500000
9159,2024-08-20 04:25:00,4309430.00000000,629318991.19000000
9160,2024-08-20 04:30:00,4307843.00000000,628497062.32800000
9161,2024-08-20 04:35:00,4306026.00000000,628913427.14841650
9162,2024-08-20 04:40:00,4305840.00000000,630267648.45992640
9163,2024-08-20 04:45:00,4308297.00000000,631093402.36077920
9164,2024-08-20 04:50:00,4316349.00000000,633488960.98500000
9165,2024-08-20 04:55:00,4326486.00000000,634547378.95179000
9166,2024-08-20 05:00:00,4326791.00000000,635808957.07700000
9167,2024-08-20 05:05:00,4329298.00000000,636307232.14600000
9168,2024-08-20 05:10:00,4329981.00000000,637390523.12400000
9169,2024-08-20 05:15:00,4336435.00000000,639333932.66766870
9170,2024-08-20 05:20:00,4332896.00000000,643019097.98400000
9171,2024-08-20 05:25:00,4342588.00000000,644579059.49253440
9172,2024-08-20 05:30:00,4342010.00000000,641479873.38000000
9173,2024-08-20 05:35:00,4338291.00000000,640726536.08100000
9174,2024-08-20 05:40:00,4331167.00000000,637656061.57500000
9175,2024-08-20 05:45:00,4328395.00000000,637582899.92649480
9176,2024-08-20 05:50:00,4331281.00000000,636633337.78500000
9177,2024-08-20 05:55:00,4323985.00000000,636221722.15899550
9178,2024-08-20 06:00:00,4320214.00000000,637051137.05137670
9179,2024-08-20 06:05:00,4317892.00000000,634683610.28565060
9180,2024-08-20 06:10:00,4315870.00000000,633656033.40000000
9181,2024-08-20 06:15:00,4312921.00000000,633762301.33345060
9182,2024-08-20 06:20:00,4313642.00000000,633635187.02200000
9183,2024-08-20 06:25:00,4311841.00000000,634694371.51800000
9184,2024-08-20 06:30:00,4305206.00000000,634163717.57800380
9185,2024-08-20 06:35:00,4312900.00000000,635635202.00000000
9186,2024-08-20 06:40:00,4311348.00000000,634479528.42000000
9187,2024-08-20 06:45:00,4310238.00000000,633725672.66400000
9188,2024-08-20 06:50:00,4309718.00000000,633714971.16984570
9189,2024-08-20 06:55:00,4304504.00000000,632643029.07818840
9190,2024-08-20 07:00:00,4303145.00000000,632351460.89500000
9191,2024-08-20 07:05:00,4303529.00000000,632842546.50800000
9192,2024-08-20 07:10:00,4302640.00000000,632237140.99965600
9193,2024-08-20 07:15:00,4309104.00000000,633166814.44800000
9194,2024-08-20 07:20:00,4311768.00000000,633874495.93648540
9195,2024-08-20 07:25:00,4315096.00000000,634322699.52766350
9196,2024-08-20 07:30:00,4315532.00000000,634942762.39557340
9197,2024-08-20 07:35:00,4316123.00000000,634513668.27450130
9198,2024-08-20 07:40:00,4315398.00000000,634350559.80600000
9199,2024-08-20 07:45:00,4313498.00000000,633957734.62685480
9200,2024-08-20 07:50:00,4311800.00000000,634132114.20000000
9201,2024-08-20 07:55:00,4314308.00000000,635237903.05811790
9202,2024-08-20 08:00:00,4315448.00000000,636084088.85600000
9203,2024-08-20 08:05:00,4315361.00000000,636412188.76133020
9204,2024-08-20 08:10:00,4312479.00000000,635314406.28000000
9205,2024-08-20 08:15:00,4308250.00000000,633655203.09893750
9206,2024-08-20 08:20:00,4292809.00000000,630746900.24968360
9207,2024-08-20 08:25:00,4280112.00000000,628277640.48000000
9208,2024-08-20 08:30:00,4277374.00000000,627140021.13200000
9209,2024-08-20 08:35:00,4276470.00000000,625945226.40493800
9210,2024-08-20 08:40:00,4278853.00000000,626548165.93700000
9211,2024-08-20 08:45:00,4283032.00000000,626823598.11779340
9212,2024-08-20 08:50:00,4281074.00000000,626560953.24980220
9213,2024-08-20 08:55:00,4279320.00000000,626104950.48160920
9214,2024-08-20 09:00:00,4259936.00000000,622605479.04853500
9215,2024-08-20 09:05:00,4260471.00000000,623630703.09600000
9216,2024-08-20 09:10:00,4261670.00000000,624005583.46012810
9217,2024-08-20 09:15:00,4269323.00000000,626350662.17217800
9218,2024-08-20 09:20:00,4266899.00000000,625164706.98500000
9219,2024-08-20 09:25:00,4267767.00000000,625505270.35500000
9220,2024-08-20 09:30:00,4268625.00000000,626100571.87500000
9221,2024-08-20 09:35:00,4270713.00000000,625638100.93500000
9222,2024-08-20 09:40:00,4272911.00000000,625659272.90103140
9223,2024-08-20 09:45:00,4273077.00000000,625543815.45349140
9224,2024-08-20 09:50:00,4276632.00000000,626080116.77119240
9225,2024-08-20 09:55:00,4276887.00000000,625681672.46841180
9226,2024-08-20 10:00:00,4277974.00000000,626787159.88745990
9227,2024-08-20 10:05:00,4279679.00000000,626794213.10563520
9228,2024-08-20 10:10:00,4276053.00000000,625034943.06300000
9229,2024-08-20 10:15:00,4277878.00000000,624989420.04400000
9230,2024-08-20 10:20:00,4286322.00000000,626343088.57200000
9231,2024-08-20 10:25:00,4288246.00000000,627766920.21972850
9232,2024-08-20 10:30:00,4289708.00000000,628086176.23600000
9233,2024-08-20 10:35:00,4289956.00000000,627676332.22800000
9234,2024-08-20 10:40:00,4289031.00000000,627516494.40128270
9235,2024-08-20 10:45:00,4287815.00000000,628029553.39133170
9236,2024-08-20 10:50:00,4289103.00000000,627377319.95927620
9237,2024-08-20 10:55:00,4288840.00000000,626719611.52000000
9238,2024-08-20 11:00:00,4292296.00000000,627194486.38088080
9239,2024-08-20 11:05:00,4293709.00000000,627834717.39800000
9240,2024-08-20 11:10:00,4306347.00000000,628116273.14155710
9241,2024-08-20 11:15:00,4306654.00000000,628215925.63400000
9242,2024-08-20 11:20:00,4310657.00000000,629498173.68100000
9243,2024-08-20 11:25:00,4305392.00000000,628088192.37723100
9244,2024-08-20 11:30:00,4306675.00000000,629377484.50000000
9245,2024-08-20 11:35:00,4306848.00000000,629650715.01722200
9246,2024-08-20 11:40:00,4341213.00000000,632075442.15484420
9247,2024-08-20 11:45:00,4332843.00000000,629245790.36100000
9248,2024-08-20 11:50:00,4335529.00000000,629345389.64000000
9249,2024-08-20 11:55:00,4329587.00000000,628354901.65771000
9250,2024-08-20 12:00:00,4332184.00000000,629604965.08800000
9251,2024-08-20 12:05:00,4328711.00000000,630840221.26495490
9252,2024-08-20 12:10:00,4329070.00000000,631224927.74468520
9253,2024-08-20 12:15:00,4329234.00000000,632059505.53200000
9254,2024-08-20 12:20:00,4335465.00000000,631970136.30644700
9255,2024-08-20 12:25:00,4332759.00000000,631864546.15406760
9256,2024-08-20 12:30:00,4334816.00000000,632111538.75200000
9257,2024-08-20 12:35:00,4335306.00000000,632249539.47622040
9258,2024-08-20 12:40:00,4338302.00000000,632524431.60000000
9259,2024-08-20 12:45:00,4334193.00000000,632306616.10442960
9260,2024-08-20 12:50:00,4334942.00000000,632359664.25000000
9261,2024-08-20 12:55:00,4337857.00000000,632724159.87700000
9262,2024-08-20 13:00:00,4340346.00000000,633048144.79200000
9263,2024-08-20 13:05:00,4336718.00000000,630909172.83339760
9264,2024-08-20 13:10:00,4343712.00000000,631102260.19200000
9265,2024-08-20 13:15:00,4342486.00000000,630447745.29843120
9266,2024-08-20 13:20:00,4339285.00000000,629552146.37000000
9267,2024-08-20 13:25:00,4338050.00000000,631186275.00000000
9268,2024-08-20 13:30:00,4335251.00000000,630861390.26900000
9269,2024-08-20 13:35:00,4328794.00000000,628822005.61718510
9270,2024-08-20 13:40:00,4334254.00000000,629084282.75376280
9271,2024-08-20 13:45:00,4329450.00000000,630610369.20000000
9272,2024-08-20 13:50:00,4330729.00000000,631437611.11600000
9273,2024-08-20 13:55:00,4331323.00000000,631714219.58195730
9274,2024-08-20 14:00:00,4334025.00000000,632776318.05000000
9275,2024-08-20 14:05:00,4340346.00000000,632584419.40413510
9276,2024-08-20 14:10:00,4345441.00000000,631653170.61568770
9277,2024-08-20 14:15:00,4373632.00000000,632895165.82400000
9278,2024-08-20 14:20:00,4352612.00000000,626746552.00146000
9279,2024-08-20 14:25:00,4329239.00000000,622272288.33255570
9280,2024-08-20 14:30:00,4324370.00000000,621377374.04000000
9281,2024-08-20 14:35:00,4334407.00000000,621714336.85900000
9282,2024-08-20 14:40:00,4352982.00000000,622881253.32600000
9283,2024-08-20 14:45:00,4354002.00000000,623177597.02606070
9284,2024-08-20 14:50:00,4372658.00000000,625415082.93080370
9285,2024-08-20 14:55:00,4385842.00000000,626004386.18600000
9286,2024-08-20 15:00:00,4393551.00000000,625960355.87114420
9287,2024-08-20 15:05:00,4441004.00000000,629461445.29918000
9288,2024-08-20 15:10:00,4450139.00000000,630332883.36012800
9289,2024-08-20 15:15:00,4484648.00000000,636253758.19802210
9290,2024-08-20 15:20:00,4499176.00000000,641258556.92800000
9291,2024-08-20 15:25:00,4512916.00000000,642779144.43714500
9292,2024-08-20 15:30:00,4529927.00000000,642774863.63064830
9293,2024-08-20 15:35:00,4534373.00000000,644447762.62500000
9294,2024-08-20 15:40:00,4539486.00000000,646055354.43730010
9295,2024-08-20 15:45:00,4543781.00000000,645921188.05500000
9296,2024-08-20 15:50:00,4533504.00000000,643988776.70400000
9297,2024-08-20 15:55:00,4538448.00000000,644638954.17963890
9298,2024-08-20 16:00:00,4541020.00000000,645196427.89755340
9299,2024-08-20 16:05:00,4526126.00000000,644660652.30600000
9300,2024-08-20 16:10:00,4540989.00000000,644625175.47300000
9301,2024-08-20 16:15:00,4545724.00000000,647122174.12855320
9302,2024-08-20 16:20:00,4551109.00000000,645986425.82635450
9303,2024-08-20 16:25:00,4556425.00000000,647139929.90000000
9304,2024-08-20 16:30:00,4560517.00000000,648738103.76700000
9305,2024-08-20 16:35:00,4564293.00000000,649571922.58800000
9306,2024-08-20 16:40:00,4567695.00000000,650702571.83916440
9307,2024-08-20 16:45:00,4572962.00000000,652058651.58000000
9308,2024-08-20 16:50:00,4569598.00000000,650336048.16400000
9309,2024-08-20 16:55:00,4570891.00000000,650622083.69415380
9310,2024-08-20 17:00:00,4568263.00000000,651107449.97290040
9311,2024-08-20 17:05:00,4566165.00000000,651509554.53000000
9312,2024-08-20 17:10:00,4565917.00000000,652254941.20100000
9313,2024-08-20 17:15:00,4562207.00000000,651592652.56800000
9314,2024-08-20 17:20:00,4555982.00000000,650627505.62689140
9315,2024-08-20 17:25:00,4549055.00000000,649687178.45383940
9316,2024-08-20 17:30:00,4547134.00000000,650131030.78400000
9317,2024-08-20 17:35:00,4540993.00000000,648051830.42816200
9318,2024-08-20 17:40:00,4538908.00000000,648460169.23600000
9319,2024-08-20 17:45:00,4536707.00000000,647655158.67116840
9320,2024-08-20 17:50:00,4536356.00000000,648225378.25612560
9321,2024-08-20 17:55:00,4530076.00000000,649010398.29200000
9322,2024-08-20 18:00:00,4511059.00000000,646236268.10400000
9323,2024-08-20 18:05:00,4500506.00000000,644728988.04200000
9324,2024-08-20 18:10:00,4490907.00000000,644595855.05783570
9325,2024-08-20 18:15:00,4497599.00000000,645747274.02400000
9326,2024-08-20 18:20:00,4493980.00000000,646036588.88000000
9327,2024-08-20 18:25:00,4491730.00000000,646225195.10000000
9328,2024-08-20 18:30:00,4489888.00000000,643933600.45047490
9329,2024-08-20 18:35:00,4486801.00000000,642536824.00600000
9330,2024-08-20 18:40:00,4481516.00000000,641435167.16677120
9331,2024-08-20 18:45:00,4477046.00000000,643167951.31400000
9332,2024-08-20 18:50:00,4477463.00000000,642649562.59244940
9333,2024-08-20 18:55:00,4475087.00000000,641886717.47481140
9334,2024-08-20 19:00:00,4469763.00000000,641017651.35600000
9335,2024-08-20 19:05:00,4470135.00000000,641102291.56500000
9336,2024-08-20 19:10:00,4466596.00000000,641313853.68000000
9337,2024-08-20 19:15:00,4467746.00000000,641215373.66600000
9338,2024-08-20 19:20:00,4468797.00000000,640456192.57190120
9339,2024-08-20 19:25:00,4468225.00000000,641297524.90000000
9340,2024-08-20 19:30:00,4471437.00000000,641565849.54409810
9341,2024-08-20 19:35:00,4470497.00000000,642253951.50500000
9342,2024-08-20 19:40:00,4469626.00000000,642495489.93080230
9343,2024-08-20 19:45:00,4459909.00000000,642430667.85963820
9344,2024-08-20 19:50:00,4455303.00000000,642408044.19644610
9345,2024-08-20 19:55:00,4448599.00000000,640763278.95971850
9346,2024-08-20 20:00:00,4444256.00000000,639768428.22400000
9347,2024-08-20 20:05:00,4441266.00000000,639728837.17200000
9348,2024-08-20 20:10:00,4426338.00000000,638921034.10355810
9349,2024-08-20 20:15:00,4407147.00000000,635373896.02956780
9350,2024-08-20 20:20:00,4400956.00000000,634277466.60290660
9351,2024-08-20 20:25:00,4391231.00000000,632587564.16700000
9352,2024-08-20 20:30:00,4393180.00000000,632179086.47989030
9353,2024-08-20 20:35:00,4388655.00000000,631376860.70018730
9354,2024-08-20 20:40:00,4389188.00000000,631263418.86766850
9355,2024-08-20 20:45:00,4389245.00000000,631893267.18000000
9356,2024-08-20 20:50:00,4386530.00000000,630080185.60837800
9357,2024-08-20 20:55:00,4381978.00000000,629050469.81200000
9358,2024-08-20 21:00:00,4377714.00000000,628079383.00800000
9359,2024-08-20 21:05:00,4365461.00000000,625574926.76100000
9360,2024-08-20 21:10:00,4345557.00000000,621033284.48312430
9361,2024-08-20 21:15:00,4336562.00000000,618645261.79600000
9362,2024-08-20 21:20:00,4329795.00000000,618724113.32887630
9363,2024-08-20 21:25:00,4329635.00000000,618620883.81586100
9364,2024-08-20 21:30:00,4326197.00000000,618970635.77500000
