,symbol,rate,time
2171,BTCUSDT,0.00010000,2021-12-24 16:00:00
2172,BTCUSDT,0.00010000,2021-12-25 00:00:00
2173,BTCUSDT,0.00010000,2021-12-25 08:00:00
2174,BTCUSDT,0.00010000,2021-12-25 16:00:00
2175,BTCUSDT,0.00010000,2021-12-26 00:00:00
2176,BTCUSDT,0.00010000,2021-12-26 08:00:00
2177,BTCUSDT,0.00010000,2021-12-26 16:00:00
2178,BTCUSDT,0.00010000,2021-12-27 00:00:00
2179,BTCUSDT,0.00010000,2021-12-27 08:00:00
2180,BTCUSDT,0.00010000,2021-12-27 16:00:00
2181,BTCUSDT,0.00010000,2021-12-28 00:00:00
2182,BTCUSDT,0.00010000,2021-12-28 08:00:00
2183,BTCUSDT,0.00010000,2021-12-28 16:00:00
2184,BTCUSDT,0.00010000,2021-12-29 00:00:00
2185,BTCUSDT,0.00010000,2021-12-29 08:00:00
2186,BTCUSDT,0.00010000,2021-12-29 16:00:00
2187,BTCUSDT,0.00010000,2021-12-30 00:00:00
2188,BTCUSDT,0.00010000,2021-12-30 08:00:00
2189,BTCUSDT,0.00010000,2021-12-30 16:00:00
2190,BTCUSDT,0.00010000,2021-12-31 00:00:00
2191,BTCUSDT,-0.00003102,2021-12-31 08:00:00
2192,BTCUSDT,0.00010000,2021-12-31 16:00:00
2193,BTCUSDT,0.00010000,2022-01-01 00:00:00
2194,BTCUSDT,0.00010000,2022-01-01 08:00:00
2195,BTCUSDT,0.00010000,2022-01-01 16:00:00
2196,BTCUSDT,0.00010000,2022-01-02 00:00:00
2197,BTCUSDT,0.00010000,2022-01-02 08:00:00
2198,BTCUSDT,0.00010000,2022-01-02 16:00:00
2199,BTCUSDT,0.00010000,2022-01-03 00:00:00
2200,BTCUSDT,0.00010000,2022-01-03 08:00:00
2201,BTCUSDT,0.00010000,2022-01-03 16:00:00
2202,BTCUSDT,0.00010000,2022-01-04 00:00:00
2203,BTCUSDT,0.00010000,2022-01-04 08:00:00
2204,BTCUSDT,0.00010000,2022-01-04 16:00:00
2205,BTCUSDT,0.00010000,2022-01-05 00:00:00
2206,BTCUSDT,0.00010000,2022-01-05 08:00:00
2207,BTCUSDT,0.00010000,2022-01-05 16:00:00
2208,BTCUSDT,0.00010000,2022-01-06 00:00:00
2209,BTCUSDT,0.00010000,2022-01-06 08:00:00
2210,BTCUSDT,0.00010000,2022-01-06 16:00:00
2211,BTCUSDT,0.00010000,2022-01-07 00:00:00
2212,BTCUSDT,0.00010000,2022-01-07 08:00:00
2213,BTCUSDT,0.00010000,2022-01-07 16:00:00
2214,BTCUSDT,0.00010000,2022-01-08 00:00:00
2215,BTCUSDT,0.00010000,2022-01-08 08:00:00
2216,BTCUSDT,0.00010000,2022-01-08 16:00:00
2217,BTCUSDT,0.00010000,2022-01-09 00:00:00
2218,BTCUSDT,0.00010000,2022-01-09 08:00:00
2219,BTCUSDT,0.00010000,2022-01-09 16:00:00
2220,BTCUSDT,0.00010000,2022-01-10 00:00:00
2221,BTCUSDT,0.00010000,2022-01-10 08:00:00
2222,BTCUSDT,0.00004522,2022-01-10 16:00:00
2223,BTCUSDT,0.00010000,2022-01-11 00:00:00
2224,BTCUSDT,0.00010000,2022-01-11 08:00:00
2225,BTCUSDT,0.00007394,2022-01-11 16:00:00
2226,BTCUSDT,0.00010000,2022-01-12 00:00:00
2227,BTCUSDT,-0.00004772,2022-01-12 08:00:00
2228,BTCUSDT,0.00009625,2022-01-12 16:00:00
2229,BTCUSDT,-0.00005342,2022-01-13 00:00:00
2230,BTCUSDT,-0.00007506,2022-01-13 08:00:00
2231,BTCUSDT,0.00010000,2022-01-13 16:00:00
2232,BTCUSDT,-0.00006081,2022-01-14 00:00:00
2233,BTCUSDT,0.00000592,2022-01-14 08:00:00
2234,BTCUSDT,-0.00009170,2022-01-14 16:00:00
2235,BTCUSDT,-0.00006655,2022-01-15 00:00:00
2236,BTCUSDT,0.00002282,2022-01-15 08:00:00
2237,BTCUSDT,0.00010000,2022-01-15 16:00:00
2238,BTCUSDT,0.00002661,2022-01-16 00:00:00
2239,BTCUSDT,0.00009070,2022-01-16 08:00:00
2240,BTCUSDT,-0.00002330,2022-01-16 16:00:00
2241,BTCUSDT,0.00003620,2022-01-17 00:00:00
2242,BTCUSDT,0.00001751,2022-01-17 08:00:00
2243,BTCUSDT,0.00006647,2022-01-17 16:00:00
2244,BTCUSDT,0.00010000,2022-01-18 00:00:00
2245,BTCUSDT,0.00010000,2022-01-18 08:00:00
2246,BTCUSDT,0.00009998,2022-01-18 16:00:00
2247,BTCUSDT,0.00010000,2022-01-19 00:00:00
2248,BTCUSDT,0.00004973,2022-01-19 08:00:00
2249,BTCUSDT,0.00010000,2022-01-19 16:00:00
2250,BTCUSDT,0.00010000,2022-01-20 00:00:00
2251,BTCUSDT,0.00010000,2022-01-20 08:00:00
2252,BTCUSDT,0.00010000,2022-01-20 16:00:00
2253,BTCUSDT,0.00010000,2022-01-21 00:00:00
2254,BTCUSDT,0.00010000,2022-01-21 08:00:00
2255,BTCUSDT,0.00004523,2022-01-21 16:00:00
2256,BTCUSDT,0.00008226,2022-01-22 00:00:00
2257,BTCUSDT,-0.00001051,2022-01-22 08:00:00
2258,BTCUSDT,0.00004122,2022-01-22 16:00:00
2259,BTCUSDT,0.00010000,2022-01-23 00:00:00
2260,BTCUSDT,0.00010000,2022-01-23 08:00:00
2261,BTCUSDT,-0.00001256,2022-01-23 16:00:00
2262,BTCUSDT,-0.00001573,2022-01-24 00:00:00
2263,BTCUSDT,0.00003480,2022-01-24 08:00:00
2264,BTCUSDT,0.00005605,2022-01-24 16:00:00
2265,BTCUSDT,0.00005009,2022-01-25 00:00:00
2266,BTCUSDT,0.00010000,2022-01-25 08:00:00
2267,BTCUSDT,0.00008126,2022-01-25 16:00:00
2268,BTCUSDT,-0.00010008,2022-01-26 00:00:00
2269,BTCUSDT,0.00000676,2022-01-26 08:00:00
2270,BTCUSDT,-0.00001905,2022-01-26 16:00:00
2271,BTCUSDT,-0.00004130,2022-01-27 00:00:00
2272,BTCUSDT,-0.00004869,2022-01-27 08:00:00
2273,BTCUSDT,-0.00010186,2022-01-27 16:00:00
2274,BTCUSDT,-0.00007554,2022-01-28 00:00:00
2275,BTCUSDT,-0.00000493,2022-01-28 08:00:00
2276,BTCUSDT,0.00007165,2022-01-28 16:00:00
2277,BTCUSDT,0.00002880,2022-01-29 00:00:00
2278,BTCUSDT,-0.00001093,2022-01-29 08:00:00
2279,BTCUSDT,0.00005239,2022-01-29 16:00:00
2280,BTCUSDT,-0.00003029,2022-01-30 00:00:00
2281,BTCUSDT,0.00006050,2022-01-30 08:00:00
2282,BTCUSDT,0.00009126,2022-01-30 16:00:00
2283,BTCUSDT,0.00010000,2022-01-31 00:00:00
2284,BTCUSDT,0.00008927,2022-01-31 08:00:00
2285,BTCUSDT,-0.00007369,2022-01-31 16:00:00
2286,BTCUSDT,-0.00005648,2022-02-01 00:00:00
2287,BTCUSDT,-0.00004000,2022-02-01 08:00:00
2288,BTCUSDT,0.00006113,2022-02-01 16:00:00
2289,BTCUSDT,-0.00006256,2022-02-02 00:00:00
2290,BTCUSDT,-0.00002905,2022-02-02 08:00:00
2291,BTCUSDT,0.00010000,2022-02-02 16:00:00
2292,BTCUSDT,0.00002553,2022-02-03 00:00:00
2293,BTCUSDT,-0.00007716,2022-02-03 08:00:00
2294,BTCUSDT,0.00001168,2022-02-03 16:00:00
2295,BTCUSDT,-0.00001533,2022-02-04 00:00:00
2296,BTCUSDT,0.00001462,2022-02-04 08:00:00
2297,BTCUSDT,-0.00008571,2022-02-04 16:00:00
2298,BTCUSDT,0.00010000,2022-02-05 00:00:00
2299,BTCUSDT,0.00007457,2022-02-05 08:00:00
2300,BTCUSDT,0.00010000,2022-02-05 16:00:00
2301,BTCUSDT,0.00010000,2022-02-06 00:00:00
2302,BTCUSDT,0.00010000,2022-02-06 08:00:00
2303,BTCUSDT,0.00010000,2022-02-06 16:00:00
2304,BTCUSDT,0.00010000,2022-02-07 00:00:00
2305,BTCUSDT,0.00001477,2022-02-07 08:00:00
2306,BTCUSDT,0.00005264,2022-02-07 16:00:00
2307,BTCUSDT,-0.00009617,2022-02-08 00:00:00
2308,BTCUSDT,0.00010000,2022-02-08 08:00:00
2309,BTCUSDT,0.00010000,2022-02-08 16:00:00
2310,BTCUSDT,0.00010000,2022-02-09 00:00:00
2311,BTCUSDT,0.00008216,2022-02-09 08:00:00
2312,BTCUSDT,0.00005826,2022-02-09 16:00:00
2313,BTCUSDT,0.00005120,2022-02-10 00:00:00
2314,BTCUSDT,0.00010000,2022-02-10 08:00:00
2315,BTCUSDT,-0.00001799,2022-02-10 16:00:00
2316,BTCUSDT,0.00010000,2022-02-11 00:00:00
2317,BTCUSDT,0.00003895,2022-02-11 08:00:00
2318,BTCUSDT,-0.00005238,2022-02-11 16:00:00
2319,BTCUSDT,-0.00007643,2022-02-12 00:00:00
2320,BTCUSDT,0.00010000,2022-02-12 08:00:00
2321,BTCUSDT,0.00010000,2022-02-12 16:00:00
2322,BTCUSDT,0.00010000,2022-02-13 00:00:00
2323,BTCUSDT,0.00008047,2022-02-13 08:00:00
2324,BTCUSDT,0.00007937,2022-02-13 16:00:00
2325,BTCUSDT,0.00006814,2022-02-14 00:00:00
2326,BTCUSDT,0.00009717,2022-02-14 08:00:00
2327,BTCUSDT,0.00002867,2022-02-14 16:00:00
2328,BTCUSDT,0.00006445,2022-02-15 00:00:00
2329,BTCUSDT,0.00010000,2022-02-15 08:00:00
2330,BTCUSDT,-0.00007760,2022-02-15 16:00:00
2331,BTCUSDT,0.00005462,2022-02-16 00:00:00
2332,BTCUSDT,0.00010000,2022-02-16 08:00:00
2333,BTCUSDT,0.00010000,2022-02-16 16:00:00
2334,BTCUSDT,0.00010000,2022-02-17 00:00:00
2335,BTCUSDT,0.00010000,2022-02-17 08:00:00
2336,BTCUSDT,0.00010000,2022-02-17 16:00:00
2337,BTCUSDT,0.00010000,2022-02-18 00:00:00
2338,BTCUSDT,-0.00000438,2022-02-18 08:00:00
2339,BTCUSDT,-0.00002923,2022-02-18 16:00:00
2340,BTCUSDT,-0.00000936,2022-02-19 00:00:00
2341,BTCUSDT,0.00010000,2022-02-19 08:00:00
2342,BTCUSDT,0.00000961,2022-02-19 16:00:00
2343,BTCUSDT,0.00007710,2022-02-20 00:00:00
2344,BTCUSDT,0.00003023,2022-02-20 08:00:00
2345,BTCUSDT,0.00006581,2022-02-20 16:00:00
2346,BTCUSDT,-0.00007517,2022-02-21 00:00:00
2347,BTCUSDT,0.00006500,2022-02-21 08:00:00
2348,BTCUSDT,-0.00004498,2022-02-21 16:00:00
2349,BTCUSDT,-0.00003473,2022-02-22 00:00:00
2350,BTCUSDT,-0.00005357,2022-02-22 08:00:00
2351,BTCUSDT,0.00002477,2022-02-22 16:00:00
2352,BTCUSDT,-0.00003085,2022-02-23 00:00:00
2353,BTCUSDT,-0.00002623,2022-02-23 08:00:00
2354,BTCUSDT,-0.00012603,2022-02-23 16:00:00
2355,BTCUSDT,-0.00003332,2022-02-24 00:00:00
2356,BTCUSDT,0.00006475,2022-02-24 08:00:00
2357,BTCUSDT,-0.00016045,2022-02-24 16:00:00
2358,BTCUSDT,-0.00009210,2022-02-25 00:00:00
2359,BTCUSDT,0.00010000,2022-02-25 08:00:00
2360,BTCUSDT,0.00006220,2022-02-25 16:00:00
2361,BTCUSDT,0.00000998,2022-02-26 00:00:00
2362,BTCUSDT,0.00009332,2022-02-26 08:00:00
2363,BTCUSDT,0.00010000,2022-02-26 16:00:00
2364,BTCUSDT,0.00007614,2022-02-27 00:00:00
2365,BTCUSDT,0.00005574,2022-02-27 08:00:00
2366,BTCUSDT,0.00001803,2022-02-27 16:00:00
2367,BTCUSDT,-0.00000628,2022-02-28 00:00:00
2368,BTCUSDT,-0.00021167,2022-02-28 08:00:00
2369,BTCUSDT,-0.00008986,2022-02-28 16:00:00
2370,BTCUSDT,-0.00005386,2022-03-01 00:00:00
2371,BTCUSDT,0.00010000,2022-03-01 08:00:00
2372,BTCUSDT,0.00010000,2022-03-01 16:00:00
2373,BTCUSDT,0.00004369,2022-03-02 00:00:00
2374,BTCUSDT,-0.00000507,2022-03-02 08:00:00
2375,BTCUSDT,0.00010000,2022-03-02 16:00:00
2376,BTCUSDT,0.00010000,2022-03-03 00:00:00
2377,BTCUSDT,0.00010000,2022-03-03 08:00:00
2378,BTCUSDT,0.00010000,2022-03-03 16:00:00
2379,BTCUSDT,0.00010000,2022-03-04 00:00:00
2380,BTCUSDT,0.00010000,2022-03-04 08:00:00
2381,BTCUSDT,0.00010000,2022-03-04 16:00:00
2382,BTCUSDT,0.00010000,2022-03-05 00:00:00
2383,BTCUSDT,0.00010000,2022-03-05 08:00:00
2384,BTCUSDT,0.00010000,2022-03-05 16:00:00
2385,BTCUSDT,0.00001656,2022-03-06 00:00:00
2386,BTCUSDT,0.00004115,2022-03-06 08:00:00
2387,BTCUSDT,-0.00000960,2022-03-06 16:00:00
2388,BTCUSDT,0.00001957,2022-03-07 00:00:00
2389,BTCUSDT,0.00000318,2022-03-07 08:00:00
2390,BTCUSDT,-0.00008983,2022-03-07 16:00:00
2391,BTCUSDT,-0.00003177,2022-03-08 00:00:00
2392,BTCUSDT,0.00003378,2022-03-08 08:00:00
2393,BTCUSDT,0.00010000,2022-03-08 16:00:00
2394,BTCUSDT,0.00010000,2022-03-09 00:00:00
2395,BTCUSDT,0.00006776,2022-03-09 08:00:00
2396,BTCUSDT,0.00010000,2022-03-09 16:00:00
2397,BTCUSDT,0.00010000,2022-03-10 00:00:00
2398,BTCUSDT,0.00010000,2022-03-10 08:00:00
2399,BTCUSDT,0.00008280,2022-03-10 16:00:00
2400,BTCUSDT,-0.00008919,2022-03-11 00:00:00
2401,BTCUSDT,-0.00009808,2022-03-11 08:00:00
2402,BTCUSDT,-0.00007765,2022-03-11 16:00:00
2403,BTCUSDT,0.00004301,2022-03-12 00:00:00
2404,BTCUSDT,-0.00000307,2022-03-12 08:00:00
2405,BTCUSDT,0.00003168,2022-03-12 16:00:00
2406,BTCUSDT,-0.00003565,2022-03-13 00:00:00
2407,BTCUSDT,-0.00005855,2022-03-13 08:00:00
2408,BTCUSDT,0.00000613,2022-03-13 16:00:00
2409,BTCUSDT,-0.00005741,2022-03-14 00:00:00
2410,BTCUSDT,-0.00008009,2022-03-14 08:00:00
2411,BTCUSDT,-0.00006699,2022-03-14 16:00:00
2412,BTCUSDT,0.00002708,2022-03-15 00:00:00
2413,BTCUSDT,0.00005726,2022-03-15 08:00:00
2414,BTCUSDT,0.00004476,2022-03-15 16:00:00
2415,BTCUSDT,0.00009061,2022-03-16 00:00:00
2416,BTCUSDT,0.00010000,2022-03-16 08:00:00
2417,BTCUSDT,0.00005871,2022-03-16 16:00:00
2418,BTCUSDT,0.00010000,2022-03-17 00:00:00
2419,BTCUSDT,0.00010000,2022-03-17 08:00:00
2420,BTCUSDT,0.00010000,2022-03-17 16:00:00
2421,BTCUSDT,0.00010000,2022-03-18 00:00:00
2422,BTCUSDT,0.00010000,2022-03-18 08:00:00
2423,BTCUSDT,0.00001662,2022-03-18 16:00:00
2424,BTCUSDT,0.00010000,2022-03-19 00:00:00
2425,BTCUSDT,0.00010000,2022-03-19 08:00:00
2426,BTCUSDT,0.00010000,2022-03-19 16:00:00
2427,BTCUSDT,0.00010000,2022-03-20 00:00:00
2428,BTCUSDT,0.00010000,2022-03-20 08:00:00
2429,BTCUSDT,0.00010000,2022-03-20 16:00:00
2430,BTCUSDT,0.00010000,2022-03-21 00:00:00
2431,BTCUSDT,0.00010000,2022-03-21 08:00:00
2432,BTCUSDT,-0.00000954,2022-03-21 16:00:00
2433,BTCUSDT,-0.00000093,2022-03-22 00:00:00
2434,BTCUSDT,0.00010000,2022-03-22 08:00:00
2435,BTCUSDT,0.00010000,2022-03-22 16:00:00
2436,BTCUSDT,0.00010000,2022-03-23 00:00:00
2437,BTCUSDT,0.00010000,2022-03-23 08:00:00
2438,BTCUSDT,0.00010000,2022-03-23 16:00:00
2439,BTCUSDT,0.00007014,2022-03-24 00:00:00
2440,BTCUSDT,0.00001664,2022-03-24 08:00:00
2441,BTCUSDT,0.00000800,2022-03-24 16:00:00
2442,BTCUSDT,-0.00000907,2022-03-25 00:00:00
2443,BTCUSDT,0.00000670,2022-03-25 08:00:00
2444,BTCUSDT,0.00009286,2022-03-25 16:00:00
2445,BTCUSDT,0.00005473,2022-03-26 00:00:00
2446,BTCUSDT,0.00009739,2022-03-26 08:00:00
2447,BTCUSDT,-0.00007111,2022-03-26 16:00:00
2448,BTCUSDT,0.00010000,2022-03-27 00:00:00
2449,BTCUSDT,-0.00008253,2022-03-27 08:00:00
2450,BTCUSDT,0.00001306,2022-03-27 16:00:00
2451,BTCUSDT,0.00010000,2022-03-28 00:00:00
2452,BTCUSDT,0.00010000,2022-03-28 08:00:00
2453,BTCUSDT,0.00010000,2022-03-28 16:00:00
2454,BTCUSDT,0.00010000,2022-03-29 00:00:00
2455,BTCUSDT,0.00010000,2022-03-29 08:00:00
2456,BTCUSDT,0.00010000,2022-03-29 16:00:00
2457,BTCUSDT,0.00009594,2022-03-30 00:00:00
2458,BTCUSDT,0.00010000,2022-03-30 08:00:00
2459,BTCUSDT,0.00010000,2022-03-30 16:00:00
2460,BTCUSDT,0.00010000,2022-03-31 00:00:00
2461,BTCUSDT,0.00010000,2022-03-31 08:00:00
2462,BTCUSDT,0.00010000,2022-03-31 16:00:00
2463,BTCUSDT,0.00010000,2022-04-01 00:00:00
2464,BTCUSDT,0.00010000,2022-04-01 08:00:00
2465,BTCUSDT,0.00007626,2022-04-01 16:00:00
2466,BTCUSDT,0.00009193,2022-04-02 00:00:00
2467,BTCUSDT,0.00010000,2022-04-02 08:00:00
2468,BTCUSDT,0.00010000,2022-04-02 16:00:00
2469,BTCUSDT,0.00010000,2022-04-03 00:00:00
2470,BTCUSDT,0.00010000,2022-04-03 08:00:00
2471,BTCUSDT,0.00010000,2022-04-03 16:00:00
2472,BTCUSDT,0.00010000,2022-04-04 00:00:00
2473,BTCUSDT,0.00010000,2022-04-04 08:00:00
2474,BTCUSDT,0.00010000,2022-04-04 16:00:00
2475,BTCUSDT,0.00010000,2022-04-05 00:00:00
2476,BTCUSDT,0.00010000,2022-04-05 08:00:00
2477,BTCUSDT,0.00010000,2022-04-05 16:00:00
2478,BTCUSDT,0.00010000,2022-04-06 00:00:00
2479,BTCUSDT,0.00009898,2022-04-06 08:00:00
2480,BTCUSDT,0.00010000,2022-04-06 16:00:00
2481,BTCUSDT,0.00010000,2022-04-07 00:00:00
2482,BTCUSDT,0.00010000,2022-04-07 08:00:00
2483,BTCUSDT,0.00010000,2022-04-07 16:00:00
2484,BTCUSDT,0.00002421,2022-04-08 00:00:00
2485,BTCUSDT,0.00004306,2022-04-08 08:00:00
2486,BTCUSDT,0.00010000,2022-04-08 16:00:00
2487,BTCUSDT,0.00010000,2022-04-09 00:00:00
2488,BTCUSDT,0.00010000,2022-04-09 08:00:00
2489,BTCUSDT,0.00009279,2022-04-09 16:00:00
2490,BTCUSDT,0.00010000,2022-04-10 00:00:00
2491,BTCUSDT,0.00002721,2022-04-10 08:00:00
2492,BTCUSDT,0.00006231,2022-04-10 16:00:00
2493,BTCUSDT,0.00010000,2022-04-11 00:00:00
2494,BTCUSDT,0.00000243,2022-04-11 08:00:00
2495,BTCUSDT,0.00010000,2022-04-11 16:00:00
2496,BTCUSDT,0.00010000,2022-04-12 00:00:00
2497,BTCUSDT,-0.00006795,2022-04-12 08:00:00
2498,BTCUSDT,-0.00010012,2022-04-12 16:00:00
2499,BTCUSDT,-0.00007001,2022-04-13 00:00:00
2500,BTCUSDT,-0.00001692,2022-04-13 08:00:00
2501,BTCUSDT,0.00000753,2022-04-13 16:00:00
2502,BTCUSDT,-0.00001485,2022-04-14 00:00:00
2503,BTCUSDT,0.00005018,2022-04-14 08:00:00
2504,BTCUSDT,0.00003533,2022-04-14 16:00:00
2505,BTCUSDT,0.00004423,2022-04-15 00:00:00
2506,BTCUSDT,-0.00013233,2022-04-15 08:00:00
2507,BTCUSDT,-0.00006805,2022-04-15 16:00:00
2508,BTCUSDT,0.00007697,2022-04-16 00:00:00
2509,BTCUSDT,0.00002197,2022-04-16 08:00:00
2510,BTCUSDT,0.00005199,2022-04-16 16:00:00
2511,BTCUSDT,0.00006201,2022-04-17 00:00:00
2512,BTCUSDT,0.00000720,2022-04-17 08:00:00
2513,BTCUSDT,0.00009838,2022-04-17 16:00:00
2514,BTCUSDT,0.00010000,2022-04-18 00:00:00
2515,BTCUSDT,-0.00003231,2022-04-18 08:00:00
2516,BTCUSDT,-0.00017197,2022-04-18 16:00:00
2517,BTCUSDT,-0.00005436,2022-04-19 00:00:00
2518,BTCUSDT,0.00010000,2022-04-19 08:00:00
2519,BTCUSDT,0.00006251,2022-04-19 16:00:00
2520,BTCUSDT,-0.00005028,2022-04-20 00:00:00
2521,BTCUSDT,0.00009450,2022-04-20 08:00:00
2522,BTCUSDT,0.00009543,2022-04-20 16:00:00
2523,BTCUSDT,0.00003714,2022-04-21 00:00:00
2524,BTCUSDT,0.00000177,2022-04-21 08:00:00
2525,BTCUSDT,-0.00005245,2022-04-21 16:00:00
2526,BTCUSDT,0.00005359,2022-04-22 00:00:00
2527,BTCUSDT,0.00003026,2022-04-22 08:00:00
2528,BTCUSDT,-0.00016984,2022-04-22 16:00:00
2529,BTCUSDT,-0.00000415,2022-04-23 00:00:00
2530,BTCUSDT,-0.00009023,2022-04-23 08:00:00
2531,BTCUSDT,-0.00007562,2022-04-23 16:00:00
2532,BTCUSDT,-0.00011883,2022-04-24 00:00:00
2533,BTCUSDT,-0.00018273,2022-04-24 08:00:00
2534,BTCUSDT,-0.00015276,2022-04-24 16:00:00
2535,BTCUSDT,-0.00003654,2022-04-25 00:00:00
2536,BTCUSDT,-0.00008908,2022-04-25 08:00:00
2537,BTCUSDT,-0.00007844,2022-04-25 16:00:00
2538,BTCUSDT,0.00007223,2022-04-26 00:00:00
2539,BTCUSDT,0.00010000,2022-04-26 08:00:00
2540,BTCUSDT,0.00010000,2022-04-26 16:00:00
2541,BTCUSDT,0.00010000,2022-04-27 00:00:00
2542,BTCUSDT,-0.00012640,2022-04-27 08:00:00
2543,BTCUSDT,-0.00011034,2022-04-27 16:00:00
2544,BTCUSDT,0.00001968,2022-04-28 00:00:00
2545,BTCUSDT,-0.00005716,2022-04-28 08:00:00
2546,BTCUSDT,-0.00005544,2022-04-28 16:00:00
2547,BTCUSDT,0.00010000,2022-04-29 00:00:00
2548,BTCUSDT,0.00010000,2022-04-29 08:00:00
2549,BTCUSDT,0.00010000,2022-04-29 16:00:00
2550,BTCUSDT,0.00002628,2022-04-30 00:00:00
2551,BTCUSDT,-0.00009371,2022-04-30 08:00:00
2552,BTCUSDT,0.00004536,2022-04-30 16:00:00
2553,BTCUSDT,0.00005926,2022-05-01 00:00:00
2554,BTCUSDT,0.00002403,2022-05-01 08:00:00
2555,BTCUSDT,0.00000095,2022-05-01 16:00:00
2556,BTCUSDT,0.00010000,2022-05-02 00:00:00
2557,BTCUSDT,0.00010000,2022-05-02 08:00:00
2558,BTCUSDT,0.00009000,2022-05-02 16:00:00
2559,BTCUSDT,0.00010000,2022-05-03 00:00:00
2560,BTCUSDT,0.00010000,2022-05-03 08:00:00
2561,BTCUSDT,0.00010000,2022-05-03 16:00:00
2562,BTCUSDT,0.00010000,2022-05-04 00:00:00
2563,BTCUSDT,0.00010000,2022-05-04 08:00:00
2564,BTCUSDT,0.00002504,2022-05-04 16:00:00
2565,BTCUSDT,0.00010000,2022-05-05 00:00:00
2566,BTCUSDT,0.00010000,2022-05-05 08:00:00
2567,BTCUSDT,0.00010000,2022-05-05 16:00:00
2568,BTCUSDT,0.00010000,2022-05-06 00:00:00
2569,BTCUSDT,-0.00013460,2022-05-06 08:00:00
2570,BTCUSDT,-0.00005734,2022-05-06 16:00:00
2571,BTCUSDT,0.00004197,2022-05-07 00:00:00
2572,BTCUSDT,-0.00005273,2022-05-07 08:00:00
2573,BTCUSDT,0.00005998,2022-05-07 16:00:00
2574,BTCUSDT,0.00000713,2022-05-08 00:00:00
2575,BTCUSDT,-0.00002659,2022-05-08 08:00:00
2576,BTCUSDT,0.00010000,2022-05-08 16:00:00
2577,BTCUSDT,0.00010000,2022-05-09 00:00:00
2578,BTCUSDT,0.00010000,2022-05-09 08:00:00
2579,BTCUSDT,0.00010000,2022-05-09 16:00:00
2580,BTCUSDT,0.00010000,2022-05-10 00:00:00
2581,BTCUSDT,0.00010000,2022-05-10 08:00:00
2582,BTCUSDT,0.00010000,2022-05-10 16:00:00
2583,BTCUSDT,0.00010000,2022-05-11 00:00:00
2584,BTCUSDT,0.00007580,2022-05-11 08:00:00
2585,BTCUSDT,0.00006939,2022-05-11 16:00:00
2586,BTCUSDT,-0.00003512,2022-05-12 00:00:00
2587,BTCUSDT,-0.00018773,2022-05-12 08:00:00
2588,BTCUSDT,-0.00041995,2022-05-12 16:00:00
2589,BTCUSDT,-0.00014678,2022-05-13 00:00:00
2590,BTCUSDT,-0.00007127,2022-05-13 08:00:00
2591,BTCUSDT,-0.00000605,2022-05-13 16:00:00
2592,BTCUSDT,0.00006045,2022-05-14 00:00:00
2593,BTCUSDT,0.00010000,2022-05-14 08:00:00
2594,BTCUSDT,0.00010000,2022-05-14 16:00:00
2595,BTCUSDT,0.00010000,2022-05-15 00:00:00
2596,BTCUSDT,0.00008290,2022-05-15 08:00:00
2597,BTCUSDT,0.00010000,2022-05-15 16:00:00
2598,BTCUSDT,0.00009053,2022-05-16 00:00:00
2599,BTCUSDT,0.00010000,2022-05-16 08:00:00
2600,BTCUSDT,0.00008883,2022-05-16 16:00:00
2601,BTCUSDT,0.00004940,2022-05-17 00:00:00
2602,BTCUSDT,0.00010000,2022-05-17 08:00:00
2603,BTCUSDT,-0.00000710,2022-05-17 16:00:00
2604,BTCUSDT,0.00004705,2022-05-18 00:00:00
2605,BTCUSDT,-0.00006956,2022-05-18 08:00:00
2606,BTCUSDT,-0.00005753,2022-05-18 16:00:00
2607,BTCUSDT,0.00002893,2022-05-19 00:00:00
2608,BTCUSDT,-0.00000341,2022-05-19 08:00:00
2609,BTCUSDT,0.00005624,2022-05-19 16:00:00
2610,BTCUSDT,0.00007465,2022-05-20 00:00:00
2611,BTCUSDT,0.00010000,2022-05-20 08:00:00
2612,BTCUSDT,0.00010000,2022-05-20 16:00:00
2613,BTCUSDT,0.00010000,2022-05-21 00:00:00
2614,BTCUSDT,-0.00000202,2022-05-21 08:00:00
2615,BTCUSDT,-0.00002146,2022-05-21 16:00:00
2616,BTCUSDT,0.00002549,2022-05-22 00:00:00
2617,BTCUSDT,0.00002410,2022-05-22 08:00:00
2618,BTCUSDT,-0.00003063,2022-05-22 16:00:00
2619,BTCUSDT,0.00010000,2022-05-23 00:00:00
2620,BTCUSDT,0.00010000,2022-05-23 08:00:00
2621,BTCUSDT,0.00010000,2022-05-23 16:00:00
2622,BTCUSDT,0.00010000,2022-05-24 00:00:00
2623,BTCUSDT,-0.00012372,2022-05-24 08:00:00
2624,BTCUSDT,-0.00000676,2022-05-24 16:00:00
2625,BTCUSDT,0.00002892,2022-05-25 00:00:00
2626,BTCUSDT,0.00003679,2022-05-25 08:00:00
2627,BTCUSDT,0.00010000,2022-05-25 16:00:00
2628,BTCUSDT,0.00010000,2022-05-26 00:00:00
2629,BTCUSDT,0.00007516,2022-05-26 08:00:00
2630,BTCUSDT,0.00010000,2022-05-26 16:00:00
2631,BTCUSDT,0.00000721,2022-05-27 00:00:00
2632,BTCUSDT,0.00010000,2022-05-27 08:00:00
